File:CH-NB - Gottstatt - Collection Gugelmann - GS-GUGE-WEIBEL-D-41a.tif	2015-03-23T19:21:16Z	Kelson	Public domain	1824 in Switzerland|1824 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Kloster Gottstatt|Media contributed by the Swiss National Library|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	38160914	5700	3852	NIKON CORPORATION
File:CH-NB - Gottstatt - Collection Gugelmann - GS-GUGE-WEIBEL-D-41b.tif	2015-03-23T19:21:40Z	Kelson	Public domain	1824 etchings|1824 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Kloster Gottstatt|Media contributed by the Swiss National Library|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	48282578	5700	3723	NIKON CORPORATION
File:CH-NB - Gottstatt, Kloster, von Nordwesten - Collection Gugelmann - GS-GUGE-BIEDERMANN-A-16.tif	2015-02-20T16:04:58Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of the canton of Bern|Johann Jakob Biedermann|Kloster Gottstatt|Media contributed by the Swiss National Library	86114212	6260	4584	Phase One
File:CH-NB - Gottstatt, Kloster, von Südwesten - Collection Gugelmann - GS-GUGE-BIEDERMANN-A-15.tif	2015-02-20T16:05:12Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of the canton of Bern|Johann Jakob Biedermann|Kloster Gottstatt|Media contributed by the Swiss National Library	86094904	6260	4583	Phase One
File:CH-NB - Grafenried - Collection Gugelmann - GS-GUGE-WEIBEL-D-42a.tif	2015-03-23T19:22:07Z	Kelson	Public domain	1824 in Switzerland|1824 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Kirche Grafenried|Media contributed by the Swiss National Library|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	39234444	5700	3898	NIKON CORPORATION
File:CH-NB - Grafenried - Collection Gugelmann - GS-GUGE-WEIBEL-D-42b.tif	2015-03-23T19:22:31Z	Kelson	Public domain	1824 etchings|1824 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Kirche Grafenried|Media contributed by the Swiss National Library|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	47223054	5700	3702	NIKON CORPORATION
File:CH-NB - Grand-Saconnex, Ferme Sarasin, Fontaine, vue d'ensemble -localisation incertaine- - Collection Max van Berchem - EAD-8757.tif	2016-01-15T02:20:42Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Le Grand-Saconnex|Max van Berchem|Media contributed by the Swiss National Library	19451932	3744	5188	Canon
File:CH-NB - Grand-Saconnex, Ferme Sarasin, Fontaine, vue partielle -localisation incertaine- - Collection Max van Berchem - EAD-8758.tif	2016-01-15T02:20:41Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Le Grand-Saconnex|Max van Berchem|Media contributed by the Swiss National Library	19113616	3679	5188	Canon
File:CH-NB - Grand-Saconnex, Ferme Sarasin, Portail, vue d'ensemble -localisation incertaine- - Collection Max van Berchem - EAD-8755.tif	2016-01-15T02:14:56Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Le Grand-Saconnex|Max van Berchem|Media contributed by the Swiss National Library	18895984	5094	3704	Canon
File:CH-NB - Grand-Saconnex, Ferme Sarasin, Portail, vue partielle -localisation incertaine- - Collection Max van Berchem - EAD-8756.tif	2016-01-15T02:20:41Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Le Grand-Saconnex|Max van Berchem|Media contributed by the Swiss National Library	18811920	3705	5070	Canon
File:CH-NB - Grandson, Château de Grandson, vue d’ensemble extérieure - Collection Max van Berchem - EAD-7261.tif	2016-01-14T15:23:21Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|Château de Grandson|GWToolset Batch Upload|Historical images of Grandson|Max van Berchem|Media contributed by the Swiss National Library	19524220	5208	3744	Canon
File:CH-NB - Grandson, Eglise réformée Saint-Jean-Baptiste, vue partielle extérieure - Collection Max van Berchem - EAD-7262.tif	2016-01-14T15:23:21Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grandson|Max van Berchem|Media contributed by the Swiss National Library|Reformed church of Grandson	19829612	3763	5263	Canon
File:CH-NB - Grandson, Eglise réformée Saint-Jean-Baptiste, vue partielle extérieure - Collection Max van Berchem - EAD-7263.tif	2016-01-14T15:23:21Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grandson|Max van Berchem|Media contributed by the Swiss National Library|Reformed church of Grandson	19154784	5138	3723	Canon
File:CH-NB - Grandson, Eglise réformée Saint-Jean-Baptiste, vue partielle extérieure - Collection Max van Berchem - EAD-7264.tif	2016-01-14T15:23:21Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grandson|Max van Berchem|Media contributed by the Swiss National Library|Reformed church of Grandson	19512284	3781	5154	Canon
File:CH-NB - Grandson, Eglise réformée Saint-Jean-Baptiste, vue partielle extérieure - Collection Max van Berchem - EAD-7265.tif	2016-01-14T15:24:28Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grandson|Max van Berchem|Media contributed by the Swiss National Library|Reformed church of Grandson	19396344	3747	5169	Canon
File:CH-NB - Grandson, Eglise réformée Saint-Jean-Baptiste, vue partielle intérieure - Collection Max van Berchem - EAD-7266.tif	2016-01-14T15:24:28Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grandson|Max van Berchem|Media contributed by the Swiss National Library|Reformed church of Grandson	19674320	5242	3748	Canon
File:CH-NB - Grandson, von Nordosten - Collection Gugelmann - GS-GUGE-SPRÜNGLIN-A-4.tif	2015-04-17T05:59:37Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|Balthasar Anton Dunker|CC-PD-Mark|CH-NB-Collection Gugelmann|Château de Grandson|Collection Gugelmann|GWToolset Batch Upload|Historical images of Grandson|Lake Neuchâtel|Media contributed by the Swiss National Library|Niklaus Sprüngli|Painters at work|Plein air	87470472	6378	4570	Phase One
File:CH-NB - Grandson, vue partielle - Collection Max van Berchem - EAD-7267.tif	2016-01-14T15:24:31Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grandson|Max van Berchem|Media contributed by the Swiss National Library	19269576	5140	3744	Canon
File:CH-NB - Grandson, Église Saint-Jean, vue partielle - Collection Max van Berchem - EAD-9438.tif	2016-01-15T05:15:15Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grandson|Max van Berchem|Media contributed by the Swiss National Library	19621640	3744	5234	Canon
File:CH-NB - Greifensee, von Norden - Collection Gugelmann - GS-GUGE-THOMANN-C-2.tif	2015-03-23T19:22:55Z	Kelson	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|Engravings of castles in Switzerland|GWToolset Batch Upload|Greifensee|Heinrich Thomann|Historical images of Greifensee|Johann Heinrich Bleuler|Media contributed by the Swiss National Library|Schloss Greifensee	35716988	5700	4377	NIKON CORPORATION
File:CH-NB - Grenzgebiet Konstanz - Collection Gugelmann - GS-GUGE-PFENNINGER-C-9.tif	2015-03-23T19:23:15Z	Kelson	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historic views of Konstanz|Lake Constance in art|Matthias Pfenninger|Media contributed by the Swiss National Library	28647868	5700	3704	NIKON CORPORATION
File:CH-NB - Grenzgebiet, Reichenau - Collection Gugelmann - GS-GUGE-BLEULER-A-8.tif	2015-03-27T11:37:50Z	Kelson	Public domain	1790s engravings|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Johann Heinrich Bleuler|Lake Constance in art|Media contributed by the Swiss National Library|Münster Mittelzell (Reichenau)|Reichenau (island)	88593040	6260	4716	Phase One
File:CH-NB - Grenzgebiet, Savoyen Arpenas - Collection Gugelmann - GS-GUGE-LINCK-B-16.tif	2015-02-28T12:02:41Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jean-Antoine Linck|Magland|Media contributed by the Swiss National Library|Waterfalls in Haute-Savoie|Waterfalls in art	82078748	5906	4631	Phase One
File:CH-NB - Grenzgebiet, Savoyen Chamonix, Tal - Collection Gugelmann - GS-GUGE-LINCK-B-18.tif	2015-02-28T12:02:42Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Chamonix in art|Collection Gugelmann|GWToolset Batch Upload|Jean-Antoine Linck|Media contributed by the Swiss National Library	82061372	5906	4630	Phase One
File:CH-NB - Grimentz, Chalet, Façade, vue partielle - Collection Max van Berchem - EAD-7610.tif	2016-01-14T20:56:33Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grimentz|Max van Berchem|Media contributed by the Swiss National Library	19165144	5112	3744	Canon
File:CH-NB - Grimentz, Chalet, vue partielle - Collection Max van Berchem - EAD-7611.tif	2016-01-14T20:56:32Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grimentz|Max van Berchem|Media contributed by the Swiss National Library	18906640	5043	3744	Canon
File:CH-NB - Grimentz, Eglise, vue partielle - Collection Max van Berchem - EAD-7612.tif	2016-01-14T20:56:32Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grimentz|Max van Berchem|Media contributed by the Swiss National Library|Église Saint-Théodule (Grimentz)	19051584	3714	5123	Canon
File:CH-NB - Grimentz, Maison, vue partielle - Collection Max van Berchem - EAD-7609.tif	2016-01-14T20:50:38Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grimentz|Max van Berchem|Media contributed by the Swiss National Library	18882224	5070	3719	Canon
File:CH-NB - Grimentz, vue d'ensemble - Collection Max van Berchem - EAD-7607.tif	2016-01-14T20:50:37Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grimentz|Max van Berchem|Media contributed by the Swiss National Library|Stone roofs in the canton of Valais	19147188	5107	3744	Canon
File:CH-NB - Grimentz, vue partielle - Collection Max van Berchem - EAD-7608.tif	2016-01-14T20:50:38Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grimentz|Max van Berchem|Media contributed by the Swiss National Library	19360544	3744	5164	Canon
File:CH-NB - Grimsel, Hospiz und Grimselsee - Collection Gugelmann - GS-GUGE-BIRMANN-S-C-3.tif	2015-02-20T16:13:26Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Grimselsee|Historical images of the canton of Bern|Media contributed by the Swiss National Library|Samuel Birmann	45314538	5700	4701	NIKON CORPORATION
File:CH-NB - Grimsel, Hospiz und Grimselsee - Collection Gugelmann - GS-GUGE-LORY-C-14a.tif	2015-04-01T09:06:15Z	Kelson	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Gabriel Lory (fils)|Grimselsee|Historical images of the canton of Bern|Media contributed by the Swiss National Library	6744404	5023	3895	NIKON CORPORATION
File:CH-NB - Grimselsee mit dem Hospiz - Collection Gugelmann - GS-GUGE-WOLF-7-4.tif	2015-03-23T19:23:39Z	Kelson	Public domain	1785 engravings|1785 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Caspar Wolf|Charles-Melchior Descourtis|Collection Gugelmann|GWToolset Batch Upload|Grimselsee|Historical images of the canton of Bern|Media contributed by the Swiss National Library|Rudolf Samuel Henzi	32463246	5700	4008	NIKON CORPORATION
File:CH-NB - Grimselstrasse - Collection Gugelmann - GS-GUGE-WEIBEL-F-20.tif	2015-03-23T19:24:07Z	Kelson	Public domain	1823 etchings|1823 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Grimselpass|Historical images of the canton of Bern|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Streets in art	61676490	4341	6388	NIKON CORPORATION
File:CH-NB - Grimselstrasse, Aarebrücke - Collection Gugelmann - GS-GUGE-FEHR-C-7.tif	2015-02-20T17:22:18Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|Barthlome Fehr|Bridges in art|Bridges in the canton of Bern|Bridges over the Aare|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Grimselpass|Historical images of the canton of Bern|Media contributed by the Swiss National Library	35771172	3679	5600	NIKON CORPORATION
File:CH-NB - Grimselstrasse, Aarebrücke - Collection Gugelmann - GS-GUGE-LORY-C-31.tif	2015-02-28T12:40:48Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|Bridges in art|Bridges over the Aare|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Gabriel Lory (fils)|Grimselpass|Historical images of the canton of Bern|Media contributed by the Swiss National Library	40550502	5700	4049	NIKON CORPORATION
File:CH-NB - Grindelwald von Westen mit Wetterhorn und dem oberen Gletscher - Collection Gugelmann - GS-GUGE-BIEDERMANN-A-12.tif	2015-02-20T16:04:01Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Glaciers of Switzerland in art|Historical images of Grindelwald|Historical images of Wetterhorn|Johann Jakob Biedermann|Media contributed by the Swiss National Library|Oberer Grindelwaldgletscher	87973460	6260	4683	Phase One
File:CH-NB - Grindelwald von Westen, mit Wetterhorn und dem oberen Gletscher - Collection Gugelmann - GS-GUGE-BLEULER-1-20.tif	2015-02-20T16:20:08Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Glaciers of Switzerland in art|Goache paintings|Historical images of Grindelwald|Historical images of Wetterhorn|Johann Heinrich Bleuler d. J.|Landscape paintings of Switzerland|Media contributed by the Swiss National Library|Oberer Grindelwaldgletscher	87559760	6260	4661	Phase One
File:CH-NB - Grindelwald von Westen, mit Wetterhorn und dem oberen Gletscher - Collection Gugelmann - GS-GUGE-BLEULER-1-21.tif	2015-02-20T16:20:04Z	Swiss National Library	Public domain	1835 in Switzerland|1835 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Glaciers in art|Gouache paintings|Historical images of Grindelwald|Historical images of Wetterhorn|Johann Heinrich Bleuler d. J.|Landscape paintings of Switzerland|Media contributed by the Swiss National Library|Oberer Grindelwaldgletscher	88066576	6260	4688	Phase One
File:CH-NB - Grindelwald, beide Gletscher mit Mettenberg - Collection Gugelmann - GS-GUGE-LINCK-A-1.tif	2015-02-28T11:59:57Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of Grindelwald|Jean-Antoine Linck|Media contributed by the Swiss National Library|Oberer Grindelwaldgletscher in art|Unterer Grindelwaldgletscher in art	88669116	6260	4720	Phase One
File:CH-NB - Grindelwald, beide Gletscher mit Mettenberg - Collection Gugelmann - GS-GUGE-SPRÜNGLIN-B-5.tif	2015-04-01T09:03:59Z	Kelson	Public domain	1780 etchings|1780 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of Grindelwald|Media contributed by the Swiss National Library|Niklaus Sprüngli|Oberer Grindelwaldgletscher in art|Unterer Grindelwaldgletscher in art	18260552	6624	4152	Phase One
File:CH-NB - Grindelwald, beide Gletscher mit Mettenberg - Collection Gugelmann - GS-GUGE-WEIBEL-E-18.tif	2015-03-23T19:24:46Z	Kelson	Public domain	1807 etchings|1807 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of Grindelwald|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Oberer Grindelwaldgletscher in art|Unterer Grindelwaldgletscher in art	66207384	6168	4637	NIKON CORPORATION
File:CH-NB - Grindelwald, beide Gletscher mit Mettenberg - Collection Gugelmann - GS-GUGE-WEIBEL-E-6.tif	2015-03-23T19:25:15Z	Kelson	Public domain	1795 etchings|1795 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Glaciers of Switzerland in art|Historical images of Grindelwald|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Oberer Grindelwaldgletscher in art|Unterer Grindelwaldgletscher in art	58159276	6260	4206	NIKON CORPORATION
File:CH-NB - Grindelwald, der untere Gletscher auf der Schopffelsterrasse - Collection Gugelmann - GS-GUGE-ABERLI-C-39.tif	2015-02-20T15:33:15Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Glaciers in art|Historical images of Grindelwald|Johann Ludwig Aberli|Media contributed by the Swiss National Library|Unterer Grindelwaldgletscher in art	31473480	3806	5600	NIKON CORPORATION
File:CH-NB - Grindelwald, Grindelwaldgletscher, Ortsteilansicht - Collection Gugelmann - GS-GUGE-ABERLI-9-3.tif	2015-02-20T15:20:43Z	Swiss National Library	Public domain	1804 etchings|1804 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of Grindelwald|Johann Ludwig Aberli|Media contributed by the Swiss National Library|Unterer Grindelwaldgletscher in art	38740880	4076	5600	NIKON CORPORATION
File:CH-NB - Grindelwald, Haus, Fassade, vue partielle - Collection Max van Berchem - EAD-9439.tif	2016-01-15T05:15:13Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grindelwald|Max van Berchem|Media contributed by the Swiss National Library	19285788	5144	3744	Canon
File:CH-NB - Grindelwald, Holzhaus, vue d'ensemble extérieure - Collection Max van Berchem - EAD-6675.tif	2016-01-14T10:04:17Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grindelwald|Max van Berchem|Media contributed by the Swiss National Library	18668932	5066	3680	Canon
File:CH-NB - Grindelwald, Holzhaus, vue partielle extérieure - Collection Max van Berchem - EAD-6676.tif	2016-01-14T10:05:22Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grindelwald|Max van Berchem|Media contributed by the Swiss National Library	18849420	5082	3704	Canon
File:CH-NB - Grindelwald, Hotel Adler, vue partielle extérieure - Collection Max van Berchem - EAD-6674.tif	2016-01-14T10:04:42Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grindelwald|Max van Berchem|Media contributed by the Swiss National Library	18918084	5099	3705	Canon
File:CH-NB - Grindelwald, Kirche, vue partielle extérieure - Collection Max van Berchem - EAD-6677.tif	2016-01-14T10:05:25Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Grindelwald|Max van Berchem|Media contributed by the Swiss National Library|Reformierte Kirche Grindelwald	19146260	3744	5107	Canon
File:CH-NB - Grindelwald, oberer Gletscher mit Wetterhorn - Collection Gugelmann - GS-GUGE-WEIBEL-E-11.tif	2015-03-23T19:25:43Z	Kelson	Public domain	1800 in Switzerland|1800 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of Grindelwald|Historical images of Wetterhorn|Jakob Samuel Weibel|Landscape paintings of Switzerland|Media contributed by the Swiss National Library|Oberer Grindelwaldgletscher in art	58642002	5966	4353	NIKON CORPORATION
File:CH-NB - Grindelwald, oberer Gletscher mit Wetterhorn und Mettenberg - Collection Gugelmann - GS-GUGE-WOLF-7-34.tif	2015-03-23T19:26:05Z	Kelson	Public domain	1788 engravings|1788 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Charles-Melchior Descourtis|Collection Gugelmann|Friedrich Rosenberg|GWToolset Batch Upload|Historical images of Grindelwald|Historical images of Wetterhorn|Media contributed by the Swiss National Library|Oberer Grindelwaldgletscher in art|Rudolf Samuel Henzi	40250202	5100	4510	NIKON CORPORATION
File:CH-NB - Grindelwald, Pfarrhaus und Kirche - Collection Gugelmann - GS-GUGE-WEIBEL-D-43a.tif	2015-03-23T19:26:59Z	Kelson	Public domain	1822 in Switzerland|1822 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of Grindelwald|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Reformierte Kirche Grindelwald|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	39547170	5700	3960	NIKON CORPORATION
File:CH-NB - Grindelwald, Pfarrhaus und Kirche - Collection Gugelmann - GS-GUGE-WEIBEL-D-43b.tif	2015-03-23T19:27:35Z	Kelson	Public domain	1822 etchings|1822 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of Grindelwald|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Reformierte Kirche Grindelwald|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	38656348	5700	3739	NIKON CORPORATION
File:CH-NB - Grindelwald, unterer Gletscher (Stand 1762) - Collection Gugelmann - GS-GUGE-ABERLI-C-22.tif	2015-02-20T15:28:11Z	Swiss National Library	Public domain	1762 in Switzerland|1768 engravings|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Glaciers in art|Historical images of Grindelwald|Johann Ludwig Aberli|Matthias Pfenninger|Media contributed by the Swiss National Library|Unterer Grindelwaldgletscher in art	33129724	3804	4920	NIKON CORPORATION
File:CH-NB - Grindelwald, unterer Gletscher - Collection Gugelmann - GS-GUGE-LORY-B-26.tif	2015-12-28T11:42:28Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Media contributed by the Swiss National Library	99287948	4715	7018	Phase One
File:CH-NB - Grindelwald, unterer Gletscher mit Eiger - Collection Gugelmann - GS-GUGE-BIEDERMANN-A-11.tif	2015-02-20T16:03:54Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|Eiger|GWToolset Batch Upload|Historical images of Grindelwald|Johann Jakob Biedermann|Media contributed by the Swiss National Library|Unterer Grindelwaldgletscher in art	87789704	6142	4763	Phase One
File:CH-NB - Grindelwald, unterer Gletscher mit Eiger - Collection Gugelmann - GS-GUGE-LORY-A-2.tif	2015-02-28T12:22:33Z	Swiss National Library	Public domain	1788 etchings|1788 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Gabriel Lory|Historical images of Grindelwald|Media contributed by the Swiss National Library|Unterer Grindelwaldgletscher in art	88555432	6260	4714	Phase One
