0	https://commons.wikimedia.org/w/api.php?action=parse&format=json&page=Category:Media contributed by the ETH-Bibliothek/Reports/improvement	File:Aettenschwil 1953.jpg
5803	File:ETH-BIB-Brienz-LBS H1-019515.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	976850	45.5291396281
5806	File:ETH-BIB-Brienzer Rothorn, Berner Alpen-LBS H1-019413.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	898319	41.8689575489
5807	File:ETH-BIB-Brienzer Rothorn, Berner Alpen-LBS H1-019414.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	899389	41.9188282346
5808	File:ETH-BIB-Brienzer Rothorn, Berner Alpen-LBS H1-019416.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	900461	41.9687921367
5809	File:ETH-BIB-Brienzer Rothorn, Berner Alpen-LBS H1-019417.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	901533	42.0187560387
5810	File:ETH-BIB-Brienzer Rothorn, Berner Alpen-LBS H1-019419.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	902603	42.0686267244
5813	File:ETH-BIB-Brienzer Rothorn-LBS H1-014152.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	1638525	81.9308381269
5814	File:ETH-BIB-Brienzer Rothorn-LBS H1-017349.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15	-	wikiproject	2018649	841147	41.6688091887
5815	File:ETH-BIB-Brienzer Rothorn-LBS H1-017350.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15	-	wikiproject	2018649	842095	41.7157712906
5816	File:ETH-BIB-Brienzer Rothorn-LBS H1-017351.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15	-	wikiproject	2018649	843043	41.7627333925
5817	File:ETH-BIB-Brienzer Rothorn-LBS H1-017352.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15	-	wikiproject	2018649	843991	41.8096954944
5818	File:ETH-BIB-Brienzer Rothorn-LBS H1-017353.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15	-	wikiproject	2018649	844937	41.8565585201
5819	File:ETH-BIB-Brienzer Rothorn-LBS H1-017354.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15	-	wikiproject	2018649	845885	41.903520622
5820	File:ETH-BIB-Brienzer Rothorn-LBS H1-017355.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15	-	wikiproject	2018649	846831	41.9503836477
5821	File:ETH-BIB-Brienzer Rothorn-LBS H1-017356.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15	-	wikiproject	2018649	847779	41.9973457496
5822	File:ETH-BIB-Brienzer Rothorn-LBS H1-019411.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	903470	42.1090359624
5823	File:ETH-BIB-Brienzer Rothorn-LBS H1-019412.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	904418	42.1532204578
5824	File:ETH-BIB-Brienzer Rothorn-LBS H1-019415.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	905364	42.197311737
5825	File:ETH-BIB-Brienzer Rothorn-LBS H1-019418.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	906312	42.2414962324
5826	File:ETH-BIB-Brienzer See-LBS H1-011302.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	751730	37.2967971283
5827	File:ETH-BIB-Brienzer, Schwanden b. Br., Kienholz-LBS H1-014150.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	1637610	81.8850855648
5828	File:ETH-BIB-Brienzergrat, Brienzerrothorn, Brienzersee v. S. W. aus 2100 m-Inlandflüge-LBS MH01-004799.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	1616916	34.8091275695
5829	File:ETH-BIB-Brienzerrothorn v. S. aus 2300 m-Inlandflüge-LBS MH01-004797.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	1619515	34.8650790985
5830	File:ETH-BIB-Brienzerrothorn, Eissee, Brientersee v. N. aus 2300 m-Inlandflüge-LBS MH01-004793.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	1618384	34.8407308187
5831	File:ETH-BIB-Brienzerrothorn, Unterwaldner, Urneralpen v. W. aus 2350 m-Inlandflüge-LBS MH01-005109.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	2712177	58.3880147046
5832	File:ETH-BIB-Brienzersee v. S. W. aus 3000 m-Inlandflüge-LBS MH01-005730.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	3772915	81.2236872811
5833	File:ETH-BIB-Brienzersee, Bödeli mit Interlaken, Thunersee, Niesenkette aus 3600 m-Inlandflüge-LBS MH01-000285.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15	-	wikiproject	2123549	1579492	74.3798235878
5834	File:ETH-BIB-Brienzwiler-LBS H1-019511.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	977718	45.5695954742
5835	File:ETH-BIB-Brienzwiler-LBS H1-019512.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	978626	45.6119156449
5836	File:ETH-BIB-Brig, Aletschhorn, Grosser Aletschgletscher-Inlandflüge-LBS MH05-17-48.tif	Commons:WikiProject Aviation/recent uploads/2017 February 9	-	wikiproject	2458858	1001776	40.7415149635
5837	File:ETH-BIB-Brig, Bietschhorn, Aletschhorn-Inlandflüge-LBS MH05-17-47.tif	Commons:WikiProject Aviation/recent uploads/2017 February 9	-	wikiproject	2458858	1003078	40.7944663742
5840	File:ETH-BIB-Brig, Goms aufwärts-LBS H1-018925.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	347414	16.1923125503
5843	File:ETH-BIB-Brig, Naters v. S. aus 100 m-Inlandflüge-LBS MH01-004862.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	1837964	39.5678707763
5844	File:ETH-BIB-Brig, Naters-LBS H1-024640.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	1363987	93.8158660374
5845	File:ETH-BIB-Brig, Naters-LBS H1-024654.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	1364915	93.879694449
5847	File:ETH-BIB-Brig, Rhônetal, Übersicht aus 4000 m-Inlandflüge-LBS MH01-000214.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15	-	wikiproject	2123549	1247411	58.7418044039
5848	File:ETH-BIB-Brig, Societé Suisse des Explosifs-Inlandflüge-LBS MH03-0141.tif	Commons:WikiProject Aviation/recent uploads/2017 February 9	-	wikiproject	2458858	434292	17.6623456906
5849	File:ETH-BIB-Brig, Stockalper-Palast v. S. aus 100 m-Inlandflüge-LBS MH01-004863.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	1839190	39.5942642256
5851	File:ETH-BIB-Brig, Stockalperpalast-LBS H1-012277.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	1782164	88.4213868774
5852	File:ETH-BIB-Brig-LBS H1-011402.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	842746	41.8125212413
5853	File:ETH-BIB-Brig-LBS H1-011403.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	843596	41.8546936669
5854	File:ETH-BIB-Brig-LBS H1-012275.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	1782985	88.4621204792
5855	File:ETH-BIB-Brig-LBS H1-012276.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	1783837	88.5043921341
5856	File:ETH-BIB-Brig-LBS H1-012278.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	1784689	88.546663789
5857	File:ETH-BIB-Brig-LBS H1-018917.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	348247	16.2311371122
5858	File:ETH-BIB-Brig-LBS H1-018918.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	349097	16.2707540121
5859	File:ETH-BIB-Brig-LBS H1-018919.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	349949	16.3104641283
5860	File:ETH-BIB-Brig-LBS H1-018920.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	350799	16.3500810282
5861	File:ETH-BIB-Brig-LBS H1-018921.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	351651	16.3897911444
5862	File:ETH-BIB-Brig-LBS H1-018922.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	352503	16.4295012605
5863	File:ETH-BIB-Brig-LBS H1-018923.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	353355	16.4692113767
5864	File:ETH-BIB-Brig-LBS H1-018924.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	354205	16.5088282766
5875	File:ETH-BIB-Brione sopra Minusio-LBS H1-015785.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	1292948	57.4459473209
5878	File:ETH-BIB-Brisen, Breithorn-LBS H1-015935-AL.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	1440693	64.0102882587
5879	File:ETH-BIB-Brisen, Brisenhaus-LBS H1-011276.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	752823	37.3510259063
5880	File:ETH-BIB-Brisen, Brisenhaus-LBS H1-011277.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	753797	37.3993505446
5881	File:ETH-BIB-Brisen, Brisenhaus-LBS H1-011281.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	754771	37.447675183
5882	File:ETH-BIB-Brisen, v. N.-LBS H1-011305.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	755737	37.4956029044
5883	File:ETH-BIB-Brisenhaus-LBS H1-011282.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	756504	37.5336573168
5884	File:ETH-BIB-Brisenhaus-LBS H1-011283.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	757402	37.5782112442
5885	File:ETH-BIB-Brisi, Frümsel, Zustoll v. S. aus 3000 m-Inlandflüge-LBS MH01-000575.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15	-	wikiproject	2123549	1668558	78.5740286662
5886	File:ETH-BIB-Brislach aus 200 m-Inlandflüge-LBS MH01-004303.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	319309	6.87411573334
5887	File:ETH-BIB-Brislach, Breitenbach-LBS H1-013309.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	709601	35.4820369941
5888	File:ETH-BIB-Brislach-LBS H1-014922.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	392581	17.4424551066
5889	File:ETH-BIB-Brislach-LBS H1-015015.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	462837	20.5639437318
5890	File:ETH-BIB-Brislach-LBS H1-015016.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	463721	20.6032200348
5891	File:ETH-BIB-Brissago v. N. O. aus 50 m-Inlandflüge-LBS MH01-005980.tif	Commons:WikiProject Aviation/recent uploads/2017 February 4	-	wikiproject	1106757	875585	79.1126688153
5893	File:ETH-BIB-Brissago, Dächer-LBS H1-013022.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	480339	24.0182950245
5894	File:ETH-BIB-Brissago, Eisenbahnerheim-LBS H1-013018.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	481345	24.0685978415
5895	File:ETH-BIB-Brissago, Eisenbahnerheim-LBS H1-013023.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	482375	24.1201007256
5896	File:ETH-BIB-Brissago, Hotel Brenscino-Inlandflüge-LBS MH03-0522.tif	Commons:WikiProject Aviation/recent uploads/2017 February 9	-	wikiproject	2458858	1705773	69.3725705185
5897	File:ETH-BIB-Brissago, Inseln, Isole di Brissago, Ascona-LBS H1-013014.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	483443	24.1735037162
5898	File:ETH-BIB-Brissago, Inseln, Isole di Brissago, E.O.Verbano-LBS H1-013013.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	484651	24.2339070988
5899	File:ETH-BIB-Brissago, Inseln, Isole di Brissago, Moscia-LBS H1-013011.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	485881	24.295410543
5900	File:ETH-BIB-Brissago, Inseln, Isole di Brissago-LBS H1-013009.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	487063	24.3545138528
5901	File:ETH-BIB-Brissago, Inseln, Isole di Brissago-LBS H1-013010.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	488187	24.4107170002
5902	File:ETH-BIB-Brissago, Inseln, Isole di Brissago-LBS H1-013012.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	489309	24.4668201419
5903	File:ETH-BIB-Brissago, Inseln, Isole di Brissago-LBS H1-013015.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	490431	24.5229232837
5904	File:ETH-BIB-Brissago, Inseln-LBS H1-023955.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	689898	47.4516093976
5905	File:ETH-BIB-Brissago, Inseln-LBS H1-023956.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	690858	47.517638789
5906	File:ETH-BIB-Brissago, Inseln-LBS H1-023957.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	691816	47.5835306191
5907	File:ETH-BIB-Brissago, Isole di Brissago-LBS H1-009062.tif	Commons:WikiProject Aviation/recent uploads/2017 June 8	-	wikiproject	465159	152516	32.7879284288
5911	File:ETH-BIB-Brissago, SBB Ferienheim-Inlandflüge-LBS MH03-0144.tif	Commons:WikiProject Aviation/recent uploads/2017 February 9	-	wikiproject	2458858	435538	17.7130196213
5912	File:ETH-BIB-Brissago, SBB Ferienheim-Inlandflüge-LBS MH03-0145.tif	Commons:WikiProject Aviation/recent uploads/2017 February 9	-	wikiproject	2458858	436694	17.7600333163
5913	File:ETH-BIB-Brissago, SBB Ferienheim-Inlandflüge-LBS MH03-0146.tif	Commons:WikiProject Aviation/recent uploads/2017 February 9	-	wikiproject	2458858	437850	17.8070470113
5915	File:ETH-BIB-Brissago, Zigarrenfabrik-Inlandflüge-LBS MH03-0148.tif	Commons:WikiProject Aviation/recent uploads/2017 February 9	-	wikiproject	2458858	1004288	40.8436762107
5921	File:ETH-BIB-Brissago-LBS H1-013016.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	491342	24.5684758346
5922	File:ETH-BIB-Brissago-LBS H1-013019.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	492224	24.6125783044
5923	File:ETH-BIB-Brissago-LBS H1-013020.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	493106	24.6566807741
5924	File:ETH-BIB-Brissago-LBS H1-013021.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	493990	24.7008832495
5926	File:ETH-BIB-Brissago-LBS H1-023942.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	692599	47.6373858414
5927	File:ETH-BIB-Brissago-LBS H1-023943.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	693483	47.6981879059
5931	File:ETH-BIB-Brissago-Porta,Brissago-Incella-LBS H1-013017.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	495077	24.7552362932
5932	File:ETH-BIB-Bristen im Wolkenmeer, Adula v. N. aus 3200 m-Inlandflüge-LBS MH01-006309.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	320688	6.90380298173
5933	File:ETH-BIB-Bristen m. Adula v. N. aus 3300 m-Inlandflüge-LBS MH01-004715.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	1425180	30.6814159978
5934	File:ETH-BIB-Bristen mit Vierwaldstättersee-Inlandflüge-LBS MH05-04-05.tif	Commons:WikiProject Aviation/recent uploads/2017 February 9/Overflow 1	-	wikiproject	2483007	2286660	92.0923702591
5936	File:ETH-BIB-Bristen, Etzlital, Piz Nair, Piz Scopi v. N. W. aus 3300 m-Inlandflüge-LBS MH01-003960.tif	Commons:WikiProject Aviation/recent uploads/2016 December 22	-	wikiproject	2609266	2426585	92.998759038
5937	File:ETH-BIB-Bristen, Fellital v. N. aus 3300 m-Inlandflüge-LBS MH01-004719.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	1424173	30.6597372022
5938	File:ETH-BIB-Bristen, Reusstal, Winterstock, Berneralpen im Nebel v. N. O. aus 3300 m-Inlandflüge-LBS MH01-003951.tif	Commons:WikiProject Aviation/recent uploads/2016 December 22	-	wikiproject	2609266	2428079	93.0560165196
5939	File:ETH-BIB-Bristen, Reusstal-Inlandflüge-LBS MH01-007636.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	3774340	81.2543648221
5940	File:ETH-BIB-Bristen, Rienzenstock, Gotthard, Monte Rosa v. N. O. aus 3300 m-Inlandflüge-LBS MH01-003948.tif	Commons:WikiProject Aviation/recent uploads/2016 December 22	-	wikiproject	2609266	2429641	93.1158800981
5941	File:ETH-BIB-Bristen, Windgällen v. N. O. aus 3600 m-Inlandflüge-LBS MH01-006580.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	1079696	23.2438022756
5942	File:ETH-BIB-Bristen-Inlandflüge-LBS MH05-04-01.tif	Commons:WikiProject Aviation/recent uploads/2017 February 9/Overflow 1	-	wikiproject	2483007	2285645	92.0514924042
5943	File:ETH-BIB-Bristenstock, Oberalpstock v. W. aus 4000 m-Inlandflüge-LBS MH01-002399.tif	Commons:WikiProject Aviation/recent uploads/2016 December 22	-	wikiproject	2609266	327973	12.5695502107
5944	File:ETH-BIB-Bristenstock, Sunnig Wichel im Wolkenmeer v. N. aus 3300 m-Inlandflüge-LBS MH01-006315.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	322052	6.93316730863
5947	File:ETH-BIB-Bristenstock-LBS H1-019602.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	1064634	49.6205866191
5948	File:ETH-BIB-Bristenstock-LBS H1-019603.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	1065550	49.6632796548
5951	File:ETH-BIB-Bruchreparatur A-20 am Boden in Damsobad-Persienflug 1924-1925-LBS MH02-02-0070-AL-FL.tif	User:DrTrigon/logs/eth-bib	-	user_page	2993974	167911	5.60829853566
5956	File:ETH-BIB-Brugg aus 600 m-Inlandflüge-LBS MH01-000442.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15	-	wikiproject	2123549	1508604	71.041638314
5957	File:ETH-BIB-Brugg v. S. W. aus 400 m-Inlandflüge-LBS MH01-005848.tif	Commons:WikiProject Aviation/recent uploads/2017 February 4	-	wikiproject	1106757	876759	79.218744494
5958	File:ETH-BIB-Brugg, A. Müller & Cie, Maschinenfabrik-Inlandflüge-LBS MH03-1177.tif	Commons:WikiProject Aviation/recent uploads/2017 February 9/Overflow 1	-	wikiproject	2483007	812883	32.7378456847
5963	File:ETH-BIB-Brugg, Altstadt-LBS H1-010890.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	434659	21.5654404414
5964	File:ETH-BIB-Brugg, Altstadt-LBS H1-012042.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	1547672	76.7871557676
5965	File:ETH-BIB-Brugg, Altstadt-LBS H1-015977.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	1441675	64.053918722
5966	File:ETH-BIB-Brugg, Altstadt-LBS H1-015980.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	1442627	64.0962162791
5967	File:ETH-BIB-Brugg, Bahnhof aus 100 m-Inlandflüge-LBS MH01-002359.tif	Commons:WikiProject Aviation/recent uploads/2016 December 22	-	wikiproject	2609266	329257	12.6187594519
5969	File:ETH-BIB-Brugg, Kabelwerke Brugg AG-Inlandflüge-LBS MH03-1171.tif	Commons:WikiProject Aviation/recent uploads/2017 February 9/Overflow 1	-	wikiproject	2483007	373953	15.0604891569
5970	File:ETH-BIB-Brugg, Kaserne aus 100 m-Inlandflüge-LBS MH01-002361.tif	Commons:WikiProject Aviation/recent uploads/2016 December 22	-	wikiproject	2609266	330427	12.6635996483
5972	File:ETH-BIB-Brugg, Klosterkirche-LBS H1-014703.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	176707	7.8511285939
5973	File:ETH-BIB-Brugg, Klosterkirche-LBS H1-014704.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	177699	7.89520335928
5975	File:ETH-BIB-Brugg, Königsfelden-LBS H1-012634.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	127483	6.37450697239
5976	File:ETH-BIB-Brugg, Königsfelden-LBS H1-012635.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	128503	6.42550982855
5977	File:ETH-BIB-Brugg, Vogelsang v. S. W. aus 800 m-Inlandflüge-LBS MH01-000515.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15	-	wikiproject	2123549	1581008	74.451213511
5978	File:ETH-BIB-Brugg, Windisch, Gebenstorf, von N. W. aus 800 m-Inlandflüge-LBS MH01-004379.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	1081034	23.2726068719
5979	File:ETH-BIB-Brugg-Inlandflüge-LBS MH01-002360.tif	Commons:WikiProject Aviation/recent uploads/2016 December 22	-	wikiproject	2609266	331374	12.69989338
5980	File:ETH-BIB-Brugg-Inlandflüge-LBS MH01-007761.tif	Commons:WikiProject Aviation/recent uploads/2017 February 3/Overflow 1	-	wikiproject	4645092	4021882	86.5834734813
5982	File:ETH-BIB-Brugg-LBS H1-009267.tif	Commons:WikiProject Aviation/recent uploads/2017 June 8	-	wikiproject	465159	197516	42.4620398616
5983	File:ETH-BIB-Brugg-LBS H1-010888.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	345694	17.1514759109
5984	File:ETH-BIB-Brugg-LBS H1-010889.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	435438	21.6040902291
5985	File:ETH-BIB-Brugg-LBS H1-013691.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	1179816	58.9941036698
5986	File:ETH-BIB-Brugg-LBS H1-013692.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	1180676	59.0371060779
5987	File:ETH-BIB-Brugg-LBS H1-013693.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12	-	wikiproject	1999888	1181536	59.0801084861
5988	File:ETH-BIB-Brugg-LBS H1-014705.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	178508	7.93114739677
5989	File:ETH-BIB-Brugg-LBS H1-014794.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	241739	10.7405138176
5990	File:ETH-BIB-Brugg-LBS H1-014795.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	242599	10.7787237956
5991	File:ETH-BIB-Brugg-LBS H1-014973.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	464605	20.6424963378
5992	File:ETH-BIB-Brugg-LBS H1-014974.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	465465	20.6807063159
5993	File:ETH-BIB-Brugg-LBS H1-015978.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	1443406	64.1308274104
5994	File:ETH-BIB-Brugg-LBS H1-015979.tif	Commons:WikiProject Aviation/recent uploads/2017 June 12/Overflow 1	-	wikiproject	2250721	1444266	64.1690373885
5995	File:ETH-BIB-Brugg-LBS H1-020277.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	1754767	81.7863866078
5996	File:ETH-BIB-Brugg-LBS H1-020278.tif	Commons:WikiProject Aviation/recent uploads/2017 June 15/Overflow 1	-	wikiproject	2145549	1755625	81.8263763727
5997	File:ETH-BIB-Brugg-LBS H1-021689.tif	Commons:WikiProject Aviation/recent uploads/2017 June 19	-	wikiproject	658098	320367	48.6807435975
5999	File:ETH-BIB-Brugg-LBS H1-023452.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	245109	16.8587480002
6000	File:ETH-BIB-Brugg-LBS H1-023453.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	245967	16.9177617687
6001	File:ETH-BIB-Brugg-LBS H1-023455.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	246825	16.9767755372
6002	File:ETH-BIB-Brugg-LBS H1-023457.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	247683	17.0357893057
6003	File:ETH-BIB-Brugg-LBS H1-024375.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	1109114	76.2855441028
6004	File:ETH-BIB-Brugg-LBS H1-024380.tif	Commons:WikiProject Aviation/recent uploads/2017 June 20	-	wikiproject	1453898	1109974	76.3446954326
6007	File:ETH-BIB-Bruggen, St. Gallen, Sitterbrücke-LBS H1-011805.tif	Commons:WikiProject Aviation/recent uploads/2017 June 9	-	wikiproject	2015535	1290026	64.0041477821
