147	File:ETH-BIB-Aach-Ausfluss aus dem Quelltopf (Hegau)-Dia 247-00728.tif
148	File:ETH-BIB-Aach-Quelltopf-Dia 247-00727.tif
149	File:ETH-BIB-Aadorf v. O. aus 500 m-Inlandflüge-LBS MH01-005727.tif
150	File:ETH-BIB-Aadorf v. S. O. aus 300 m-Inlandflüge-LBS MH01-002608.tif
151	File:ETH-BIB-Aadorf v. S. O. aus 500 m-Inlandflüge-LBS MH01-005726.tif
152	File:ETH-BIB-Aadorf v. S. O.-Inlandflüge-LBS MH01-006728.tif
153	File:ETH-BIB-Aadorf v. W. aus 600 m-Inlandflüge-LBS MH01-001931.tif
154	File:ETH-BIB-Aadorf v. W. aus 600 m-Inlandflüge-LBS MH01-001932.tif
155	File:ETH-BIB-Aadorf, Feld mit Garbenbündel-LBS H1-014043.tif
156	File:ETH-BIB-Aadorf, Feld mit Garbenbündel-LBS H1-014044.tif
157	File:ETH-BIB-Aadorf, Feld mit Garbenbündel-LBS H1-014045.tif
158	File:ETH-BIB-Aadorf, Griesser AG-LBS H1-026777.tif
159	File:ETH-BIB-Aadorf, Griesser AG-LBS H1-026778.tif
160	File:ETH-BIB-Aadorf, Hildebrand AG-LBS H1-029357.tif
161	File:ETH-BIB-Aadorf, Holzgeschäft Bachmann-Inlandflüge-LBS MH03-0001.tif
162	File:ETH-BIB-Aadorf, Kistenfabrik AG-Inlandflüge-LBS MH03-0002.tif
163	File:ETH-BIB-Aadorf, Kistenfabrik AG-Inlandflüge-LBS MH03-0003.tif
164	File:ETH-BIB-Aadorf, Rolladenfabrik Griesser-Inlandflüge-LBS MH03-0004.tif
165	File:ETH-BIB-Aadorf, Rolladenfabrik Griesser-Inlandflüge-LBS MH03-0005.tif
166	File:ETH-BIB-Aadorf, Rolladenfabrik Griesser-Inlandflüge-LBS MH03-0006.tif
167	File:ETH-BIB-Aadorf, Rolladenfabrik Griesser-Inlandflüge-LBS MH03-0007.tif
168	File:ETH-BIB-Aadorf-LBS H1-009259-AL.tif
169	File:ETH-BIB-Aadorf-LBS H1-013118.tif
170	File:ETH-BIB-Aadorf-LBS H1-013119.tif
171	File:ETH-BIB-Aadorf-LBS H1-013120.tif
172	File:ETH-BIB-Aadorf-LBS H1-013121.tif
173	File:ETH-BIB-Aadorf-LBS H1-014042.tif
174	File:ETH-BIB-Aadorf-LBS H1-018488.tif
175	File:ETH-BIB-Aadorf-LBS H1-020094.tif
176	File:ETH-BIB-Aadorf-LBS H1-023391.tif
177	File:ETH-BIB-Aadorf-LBS H1-025465.tif
178	File:ETH-BIB-Aadorf-LBS H1-028252.tif
179	File:ETH-BIB-Aadorf-LBS H1-028253.tif
180	File:ETH-BIB-Aadorf-LBS H1-028281.tif
181	File:ETH-BIB-Aadorf-LBS H1-028282.tif
182	File:ETH-BIB-Aadorf-LBS H1-028283.tif
183	File:ETH-BIB-Aadorf-LBS H1-028335.tif
184	File:ETH-BIB-Aal-Larven-Verbreitung (Leptocephalus)-Dia 247-Z-00156.tif
185	File:ETH-BIB-Aarau aus 400 m-Inlandflüge-LBS MH01-000509.tif
186	File:ETH-BIB-Aarau Kettenbrücke vom Zollrain-Dia 247-14955.tif
187	File:ETH-BIB-Aarau Kettenbrücke von der Glasfabrik-Dia 247-14956.tif
188	File:ETH-BIB-Aarau mit Sportanlage Schachen-LBS H1-022279.tif
189	File:ETH-BIB-Aarau mit Stadthaus-Inlandflüge-LBS MH01-000115.tif
190	File:ETH-BIB-Aarau v. S. O. aus 500 m-Inlandflüge-LBS MH01-006041.tif
191	File:ETH-BIB-Aarau v. S. O. aus 600 m-Inlandflüge-LBS MH01-006040.tif
192	File:ETH-BIB-Aarau, Abbruch der Kettenbrücke-LBS H1-011138.tif
193	File:ETH-BIB-Aarau, Altstadt aus 200 m-Inlandflüge-LBS MH01-002220.tif
194	File:ETH-BIB-Aarau, Altstadt v. W. aus 500 m-Inlandflüge-LBS MH01-000507.tif
195	File:ETH-BIB-Aarau, Altstadt-LBS H1-008914.tif
196	File:ETH-BIB-Aarau, Altstadt-LBS H1-008917.tif
197	File:ETH-BIB-Aarau, Altstadt-LBS H1-010280.tif
198	File:ETH-BIB-Aarau, Altstadt-LBS H1-010281.tif
199	File:ETH-BIB-Aarau, Altstadt-LBS H1-013056.tif
200	File:ETH-BIB-Aarau, Altstadt-LBS H1-013057.tif
201	File:ETH-BIB-Aarau, Altstadt-LBS H1-013058.tif
202	File:ETH-BIB-Aarau, Altstadt-LBS H1-013991.tif
203	File:ETH-BIB-Aarau, Altstadt-LBS H1-013992.tif
204	File:ETH-BIB-Aarau, Altstadt-LBS H1-014433.tif
205	File:ETH-BIB-Aarau, Altstadt-LBS H1-014434.tif
206	File:ETH-BIB-Aarau, Altstadt-LBS H1-016775.tif
207	File:ETH-BIB-Aarau, Altstadt-LBS H1-016776.tif
208	File:ETH-BIB-Aarau, Badeanstalt, E. W. Aarau-Inlandflüge-LBS MH01-006833.tif
209	File:ETH-BIB-Aarau, Bahnhof aus 100 m-Inlandflüge-LBS MH01-002194.tif
210	File:ETH-BIB-Aarau, Bahnhof aus 150 m-Inlandflüge-LBS MH01-002193.tif
211	File:ETH-BIB-Aarau, Bahnhof-LBS H1-015983.tif
212	File:ETH-BIB-Aarau, Bally Schuhfabrik, Küttingerstrasse 21-Inlandflüge-LBS MH03-1426.tif
213	File:ETH-BIB-Aarau, Betrieb an der Bachstrasse, Herosé-Stift-Inlandflüge-LBS MH03-0013.tif
214	File:ETH-BIB-Aarau, Bohnerz am Pseudo-Tumulus, unterer Zurlinden Zementsteinbruch-Dia 247-15164.tif
215	File:ETH-BIB-Aarau, Bohnerzsuchende VHS Zürich im oberen Zurlinden-Steinbruch-Dia 247-15162.tif
216	File:ETH-BIB-Aarau, Bohnerzsuchende VHS Zürich im oberen Zurlinden-Zementsteinbruch-Dia 247-15163.tif
217	File:ETH-BIB-Aarau, Dr. Lüscher-Inlandflüge-LBS MH03-0010.tif
218	File:ETH-BIB-Aarau, Eidgenössisches Turnfest Aarau-Inlandflüge-LBS MH01-006963.tif
219	File:ETH-BIB-Aarau, Eidgenössisches Turnfest-Inlandflüge-LBS MH01-006962.tif
220	File:ETH-BIB-Aarau, Eidgenössisches Turnfest-Inlandflüge-LBS MH01-006964.tif
221	File:ETH-BIB-Aarau, Eidgenössisches Turnfest-Inlandflüge-LBS MH01-006965.tif
222	File:ETH-BIB-Aarau, Eidgenössisches Turnfest-Inlandflüge-LBS MH01-006966.tif
223	File:ETH-BIB-Aarau, Eidgenössisches Turnfest-Inlandflüge-LBS MH01-006967.tif
224	File:ETH-BIB-Aarau, Eidgenössisches Turnfest-Inlandflüge-LBS MH01-006968.tif
225	File:ETH-BIB-Aarau, Feuerblumen vom Gerstenacker am Zurlinden-Aarekanal, von Westen-Dia 247-15158.tif
226	File:ETH-BIB-Aarau, Industrie-LBS H1-021470.tif
227	File:ETH-BIB-Aarau, Industriegebiet-Inlandflüge-LBS MH03-0016.tif
228	File:ETH-BIB-Aarau, John. Rud. Meyer Denkmal-Dia 247-14958.tif
229	File:ETH-BIB-Aarau, Kantonsspital-LBS H1-008915.tif
230	File:ETH-BIB-Aarau, Kaserne, Hauptpost-LBS H1-010383.tif
231	File:ETH-BIB-Aarau, Kaserne-LBS H1-010384.tif
232	File:ETH-BIB-Aarau, Kaserne-LBS H1-010385.tif
233	File:ETH-BIB-Aarau, Katholische Kirche-LBS H1-011139.tif
234	File:ETH-BIB-Aarau, Kiesgrube Osten, Kantonsspital von Westen (Abraumgrube)-Dia 247-13197.tif
235	File:ETH-BIB-Aarau, Krematorium-Inlandflüge-LBS MH03-1516.tif
236	File:ETH-BIB-Aarau, Kunath Kraftfutter-LBS H1-018511.tif
237	File:ETH-BIB-Aarau, Kunath Kraftfutter-LBS H1-018512.tif
238	File:ETH-BIB-Aarau, Oberer (nördlicher) Zurlinden Zementbruch, Südwand, mit Bohnerztaschen, von Nordost oben-Dia 247-15161.tif
239	File:ETH-BIB-Aarau, Oehler & Cie Stahlguss-Inlandflüge-LBS MH03-0014.tif
240	File:ETH-BIB-Aarau, Schachen von West aus 600 m-Inlandflüge-LBS MH01-000508.tif
241	File:ETH-BIB-Aarau, Schachen-LBS H1-022280.tif
242	File:ETH-BIB-Aarau, Schachen-LBS H1-022281.tif
243	File:ETH-BIB-Aarau, Schachen-LBS H1-022282.tif
244	File:ETH-BIB-Aarau, Schule-LBS H1-011141.tif
245	File:ETH-BIB-Aarau, Spital-LBS H1-019888.tif
246	File:ETH-BIB-Aarau, Spital-LBS H1-019889.tif
247	File:ETH-BIB-Aarau, Sportplatz, Sportbad-LBS H1-019914.tif
248	File:ETH-BIB-Aarau, Sprecher & Schuh AG Elektrotechnik-Inlandflüge-LBS MH03-0015.tif
249	File:ETH-BIB-Aarau, Stahlwerke Oehler & Co. links, Sprecher & Schuh rechts-Inlandflüge-LBS MH03-1684.tif
250	File:ETH-BIB-Aarau, Stahlwerke Oehler & Co.-Inlandflüge-LBS MH03-1699.tif
251	File:ETH-BIB-Aarau, Unterer Zurlinden Zementbruch, Bohnerztasche, durch Abbau isoliert-Dia 247-15159.tif
252	File:ETH-BIB-Aarau, Unterer Zurlinden-Zementsteinbruch, Bohnerztasche der Nordwand, von Süden-Dia 247-15160.tif
253	File:ETH-BIB-Aarau, vom Alpenzeiger-Dia 247-14957.tif
254	File:ETH-BIB-Aarau, von der Meyer'schen Promenade-Dia 247-14959.tif
255	File:ETH-BIB-Aarau, Zeughaus Garage-Inlandflüge-LBS MH03-0009.tif
256	File:ETH-BIB-Aarau, Übersicht aus 500 m-Inlandflüge-LBS MH01-004511.tif
257	File:ETH-BIB-Aarau, Übersicht, Hungerberg, Schachen v. S. W. aus 600 m-Inlandflüge-LBS MH01-002657.tif
258	File:ETH-BIB-Aarau, Übersicht, Schachen v. S. W. aus 700 m-Inlandflüge-LBS MH01-002658.tif
259	File:ETH-BIB-Aarau-Inlandflüge-LBS MH01-000114.tif
260	File:ETH-BIB-Aarau-Inlandflüge-LBS MH01-000440.tif
261	File:ETH-BIB-Aarau-Inlandflüge-LBS MH01-008293.tif
262	File:ETH-BIB-Aarau-Inlandflüge-LBS MH03-1652.tif
263	File:ETH-BIB-Aarau-LBS H1-008916.tif
264	File:ETH-BIB-Aarau-LBS H1-010282.tif
265	File:ETH-BIB-Aarau-LBS H1-011206.tif
266	File:ETH-BIB-Aarau-LBS H1-013330.tif
267	File:ETH-BIB-Aarau-LBS H1-015981.tif
268	File:ETH-BIB-Aarau-LBS H1-021467.tif
269	File:ETH-BIB-Aarau-LBS H1-021468.tif
270	File:ETH-BIB-Aarau-LBS H1-021469.tif
271	File:ETH-BIB-Aarau-LBS H1-021471.tif
272	File:ETH-BIB-Aarau-LBS H1-021472.tif
273	File:ETH-BIB-Aarau-LBS H1-021473.tif
274	File:ETH-BIB-Aarau-LBS H1-021741.tif
275	File:ETH-BIB-Aarau-LBS H1-022138.tif
276	File:ETH-BIB-Aarau-LBS H1-022139.tif
277	File:ETH-BIB-Aarau-LBS H1-022883.tif
278	File:ETH-BIB-Aarau-LBS H1-022884.tif
279	File:ETH-BIB-Aarau-LBS H1-026003.tif
280	File:ETH-BIB-Aarau-LBS H1-026005.tif
281	File:ETH-BIB-Aarau-LBS H1-028820.tif
282	File:ETH-BIB-Aarau-LBS H1-028823.tif
283	File:ETH-BIB-Aarau-Torfeld, Oehler & Cie. AG, Maschinenfabrik & Eisengiesserei-Inlandflüge-LBS MH03-1604.tif
284	File:ETH-BIB-Aarauer Brückenbau , verschobene Kettenbrücke vom rechten Ufer-Dia 247-15641.tif
285	File:ETH-BIB-Aarauer Brückenbau vom Zollrain-Dia 247-15640.tif
286	File:ETH-BIB-Aarauer Brückenbau, Neue Brücke, vom linken Ufer abwärts-Dia 247-15642.tif
287	File:ETH-BIB-Aarberg mit Zuckermühle-LBS H1-012253.tif
288	File:ETH-BIB-Aarberg mit Zuckermühle-LBS H1-012254.tif
289	File:ETH-BIB-Aarberg v. W. aus 200 m-Inlandflüge-LBS MH01-002184.tif
290	File:ETH-BIB-Aarberg, alte Aare abwärts, aus dem rechtsufrigen Damm des Hagneck-Kanals-Dia 247-14367.tif
291	File:ETH-BIB-Aarberg, alte Aare abwärts, mit Eisenbahnbrücke-Dia 247-14365.tif
292	File:ETH-BIB-Aarberg, Altstadt-LBS H1-012255.tif
293	File:ETH-BIB-Aarberg, Altstadt-LBS H1-012256.tif
294	File:ETH-BIB-Aarberg, Ausmündung der alten Aare aus dem Hagneck-Kanal (rechtes Ufer)-Dia 247-14366.tif
295	File:ETH-BIB-Aarberg, Hagneck-Kanal (2.) und alte Aare, abwärts, von Ost-Südost-Dia 247-14368.tif
296	File:ETH-BIB-Aarberg-Inlandflüge-LBS MH01-002185.tif
297	File:ETH-BIB-Aarberg-LBS H1-012037.tif
298	File:ETH-BIB-Aarberg-LBS H1-012038.tif
299	File:ETH-BIB-Aarberg-LBS H1-016985.tif
300	File:ETH-BIB-Aarberg-LBS H1-016986.tif
301	File:ETH-BIB-Aarberg-LBS H1-021773.tif
302	File:ETH-BIB-Aarberg-LBS H1-021774.tif
303	File:ETH-BIB-Aarberg-LBS H1-027912.tif
304	File:ETH-BIB-Aarberg-LBS H1-027913.tif
305	File:ETH-BIB-Aarburg aus 100 m-Inlandflüge-LBS MH01-004210.tif
306	File:ETH-BIB-Aarburg mit Born, Rothrist, Oftringen aus 3000 m-Inlandflüge-LBS MH01-002714.tif
307	File:ETH-BIB-Aarburg und Olten aus 300 m-Inlandflüge-LBS MH01-002732.tif
308	File:ETH-BIB-Aarburg v. N. O. aus 1000 m-Inlandflüge-LBS MH01-000808.tif
309	File:ETH-BIB-Aarburg v. S. aus 2000 m-Inlandflüge-LBS MH01-003266.tif
310	File:ETH-BIB-Aarburg v. S. aus 500 m-Inlandflüge-LBS MH01-000518.tif
