4298	File:ETH-BIB-Fluss in einem Gebirge zwischen Colomb-Bechar und Fès-Nordafrikaflug 1932-LBS MH02-13-0290.tif	46699471	4727	3286
4299	File:ETH-BIB-Fluss in einer bewaldeten Fläche-Tschadseeflug 1930-31-LBS MH02-08-0738.tif	53278702	4961	3572
4300	File:ETH-BIB-Fluss in einer Ebene-Tschadseeflug 1930-31-LBS MH02-08-0386.tif	53134138	4961	3563
4301	File:ETH-BIB-Fluss in Fès-Nordafrikaflug 1932-LBS MH02-13-0368.tif	49032209	3300	4942
4302	File:ETH-BIB-Fluss in Fès-Nordafrikaflug 1932-LBS MH02-13-0369.tif	49055961	4942	3301
4303	File:ETH-BIB-Fluss in Holland-Weitere-LBS MH02-45-0012.tif	48109754	4922	3251
4304	File:ETH-BIB-Fluss in Österreich-Weitere-LBS MH02-14-0023.tif	49435153	4961	3314
4305	File:ETH-BIB-Fluss in Österreich-Weitere-LBS MH02-14-0025.tif	49467299	4961	3316
4306	File:ETH-BIB-Fluss in Österreich-Weitere-LBS MH02-14-0029.tif	49404295	4961	3313
4307	File:ETH-BIB-Fluss in Österreich-Weitere-LBS MH02-14-0030.tif	49475827	4961	3318
4308	File:ETH-BIB-Fluss in Österreich-Weitere-LBS MH02-14-0031.tif	49484409	3318	4961
4309	File:ETH-BIB-Fluss in Österreich-Weitere-LBS MH02-14-0052.tif	37917801	3783	3332
4310	File:ETH-BIB-Fluss mit bewaldetem Ufer-Tschadseeflug 1930-31-LBS MH02-08-0790.tif	52872530	4961	3541
4311	File:ETH-BIB-Fluss und Berglandschaft nördlich von Algeciras aus 2000 m Höhe-Mittelmeerflug 1928-LBS MH02-05-0040.tif	49561189	4961	3322
4312	File:ETH-BIB-Fluss Zinda Rud, Blick in die grosse Salzwüste-Persienflug 1924-1925-LBS MH02-02-0237-AL-FL.tif	49954332	4961	3356
4313	File:ETH-BIB-Fluss zwischen Amsterdam und Zürich-Weitere-LBS MH02-45-0013.tif	48207803	4923	3259
4314	File:ETH-BIB-Fluss zwischen Colomb-Bechar und Fès-Nordafrikaflug 1932-LBS MH02-13-0282.tif	48729946	4956	3271
4315	File:ETH-BIB-Fluss zwischen Colomb-Bechar und Fès-Nordafrikaflug 1932-LBS MH02-13-0283.tif	48946846	4957	3284
4316	File:ETH-BIB-Fluss zwischen Zürich und Biarritz-Weitere-LBS MH02-23-0008.tif	49745222	4961	3335
4317	File:ETH-BIB-Fluss zwischen Zürich und Biarritz-Weitere-LBS MH02-23-0009.tif	49421327	4961	3314
4318	File:ETH-BIB-Fluss zwischen Zürich und Biarritz-Weitere-LBS MH02-23-0010.tif	49498271	4942	3332
4319	File:ETH-BIB-Fluss zwischen Zürich und Zlin-Weitere-LBS MH02-30-0014.tif	49236279	4961	3302
4320	File:ETH-BIB-Fluss, der sich in Gebirge einschneidet-Kilimanjaroflug 1929-30-LBS MH02-07-0177.tif	53971819	3642	4932
4321	File:ETH-BIB-Fluss-Aufnahme-Inlandflüge-LBS MH05-90-28.tif	47089991	4835	3240
4322	File:ETH-BIB-Fluss-Aufnahme-Inlandflüge-LBS MH05-90-29.tif	46679028	4831	3215
4323	File:ETH-BIB-Fluss-Aufnahme-Inlandflüge-LBS MH05-90-30.tif	46969951	4839	3230
4324	File:ETH-BIB-Fluss-Tschadseeflug 1930-31-LBS MH02-08-0047.tif	50681164	4959	3399
4325	File:ETH-BIB-Flusslandschaft gesehen aus HB-ILO-Weitere-LBS MH05-89-13.tif	48845909	4933	3295
4326	File:ETH-BIB-Flusslandschaft gesehen aus HB-ILO-Weitere-LBS MH05-89-14.tif	48247047	4894	3281
4327	File:ETH-BIB-Flusslandschaft zwischen Zürich und Zlin-Weitere-LBS MH02-30-0021.tif	49306503	4961	3305
4328	File:ETH-BIB-Flusslandschaft-Kilimanjaroflug 1929-30-LBS MH02-07-0281.tif	53145657	4961	3561
4329	File:ETH-BIB-Flusslandschaft-Kilimanjaroflug 1929-30-LBS MH02-07-0284.tif	53642591	4961	3595
4330	File:ETH-BIB-Flusslandschaft-Weitere-LBS MH02-25-0029.tif	48834960	4935	3292
4331	File:ETH-BIB-Flusslandschaft-Weitere-LBS MH02-25-0030.tif	48534364	4904	3292
4332	File:ETH-BIB-Flusslandschaft-Weitere-LBS MH02-25-0056.tif	48551402	4890	3302
4333	File:ETH-BIB-Flusslandschaft-Weitere-LBS MH02-25-0057.tif	48544256	4891	3301
4334	File:ETH-BIB-Flusslandschaft-Weitere-LBS MH02-25-0067.tif	48527474	4888	3302
4335	File:ETH-BIB-Flussmündung an der Küste Afrikas-Tschadseeflug 1930-31-LBS MH02-08-1028.tif	53937531	4961	3618
4336	File:ETH-BIB-Flussmündung in den Atlantischen Ozean an der Küste Westafrikas-Tschadseeflug 1930-31-LBS MH02-08-1024.tif	53225662	4961	3569
4337	File:ETH-BIB-Flusstal am Rand der Sahara-Tschadseeflug 1930-31-LBS MH02-08-1012.tif	52971830	4942	3565
4338	File:ETH-BIB-Flusstal in Loristan aus 3000 m Höhe-Persienflug 1924-1925-LBS MH02-02-0051-AL-FL.tif	65872914	5608	3915
4339	File:ETH-BIB-Fläscherberg, Mäls, Balzers, Trübbach, Azmoos v. S. aus 1200 m-Inlandflüge-LBS MH01-005041.tif	91688691	6548	4660
4340	File:ETH-BIB-Flüelapass, Flüela-Wisshorn, Schwarzhorn v. 3300 m-Inlandflüge-LBS MH01-003909.tif	83228565	6355	4357
4341	File:ETH-BIB-Flüelapass, Flüela-Wisshorn, Schwarzhorn, Piz Vadret, Bernina-Inlandflüge-LBS MH01-003906.tif	98465216	6788	4828
4342	File:ETH-BIB-Flüelastrasse, Piz Radönt, Piz Vadret, Bernina, Piz Kesch v. N. aus 3500-Inlandflüge-LBS MH01-003894.tif	91262223	6556	4636
4343	File:ETH-BIB-Flüelen aus 200 m-Inlandflüge-LBS MH01-002960.tif	75163747	6037	4142
4344	File:ETH-BIB-Flüelen aus 300 m-Inlandflüge-LBS MH01-002957.tif	80300443	6226	4291
4345	File:ETH-BIB-Flüelen aus 300 m-Inlandflüge-LBS MH01-002959.tif	76975685	6125	4181
4346	File:ETH-BIB-Flüelen mit Kirche, und, Hotel Adler, Postkarte aus 200 m-Inlandflüge-LBS MH01-003084.tif	39048609	4621	2805
4347	File:ETH-BIB-Flüelen, Iten-Inlandflüge-LBS MH03-1213.tif	99701177	6866	4840
4348	File:ETH-BIB-Flüelen, Reussmündung, Altdorf v. N. aus 2800 m-Inlandflüge-LBS MH01-005614.tif	86949486	6520	4438
4349	File:ETH-BIB-Flüelen, Übersicht, Axenstrasse aus 300 m-Inlandflüge-LBS MH01-002958.tif	82952489	6330	4361
4350	File:ETH-BIB-Fokker am Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1067.tif	54129708	4961	3630
4351	File:ETH-BIB-Fokker auf der Piste beim Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1073.tif	54268322	4961	3639
4352	File:ETH-BIB-Fokker aufgebockt, Männer am Reparieren-Tschadseeflug 1930-31-LBS MH02-08-0822.tif	53027563	4961	3555
4353	File:ETH-BIB-Fokker F. VII b-3m, CH-192 an Tankstelle-Abessinienflug 1934-LBS MH02-22-0906.tif	49886108	3346	4961
4354	File:ETH-BIB-Fokker F. VII b-3m, CH-192 an Tankstelle-Abessinienflug 1934-LBS MH02-22-0907.tif	49590166	4961	3326
4355	File:ETH-BIB-Fokker F. VII b-3m, CH-192 an Tankstelle-Abessinienflug 1934-LBS MH02-22-0908.tif	49488162	4961	3319
4356	File:ETH-BIB-Fokker F.VII im Camp Serengeti-Kilimanjaroflug 1929-30-LBS MH02-07-0318.tif	46505185	4961	3116
4357	File:ETH-BIB-Fokker F.VII im Camp Serengeti-Kilimanjaroflug 1929-30-LBS MH02-07-0326.tif	53459578	4961	3583
4358	File:ETH-BIB-Fokker in der Luft über Camp-Kilimanjaroflug 1929-30-LBS MH02-07-0325.tif	54534306	4919	3689
4359	File:ETH-BIB-Fokker in der Sahara-Tschadseeflug 1930-31-LBS MH02-08-0402.tif	54484566	4961	3656
4360	File:ETH-BIB-Fokker in der Sahara-Tschadseeflug 1930-31-LBS MH02-08-0403.tif	53619549	4961	3597
4361	File:ETH-BIB-Fokker in der Sahara-Tschadseeflug 1930-31-LBS MH02-08-0404.tif	54433030	4961	3651
4362	File:ETH-BIB-Fokker in der Sahara-Tschadseeflug 1930-31-LBS MH02-08-0405.tif	52863441	4961	3546
4363	File:ETH-BIB-Fokker in der Sahara-Tschadseeflug 1930-31-LBS MH02-08-0413.tif	53514183	4961	3590
4364	File:ETH-BIB-Fokker in der Sahara-Tschadseeflug 1930-31-LBS MH02-08-0424.tif	53376086	4961	3580
4365	File:ETH-BIB-Fokker in improvisierter Halle-Abessinienflug 1934-LBS MH02-22-0408.tif	52897267	4961	3546
4366	File:ETH-BIB-Fokker in Kassala-Abessinienflug 1934-LBS MH02-22-0162.tif	54758550	4961	3673
4367	File:ETH-BIB-Fokker und Elly Beinhorns Flugzeug, eine Klemm Kl 26, in Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1074.tif	54743429	4961	3671
4368	File:ETH-BIB-Fokker VIIb über Forch, Zürichberg, Dübendorf-Inlandflüge-LBS MH01-006720.tif	103149901	6824	5032
4369	File:ETH-BIB-Fokker VIIb über Friesenberg, Uetliberg-Inlandflüge-LBS MH01-006718.tif	96098802	6615	4839
4370	File:ETH-BIB-Fokker VIIb über Höngg-Inlandflüge-LBS MH01-006722.tif	93986686	6411	4880
4371	File:ETH-BIB-Fokker VIIb über Höngg-Inlandflüge-LBS MH01-006724.tif	91039446	6394	4738
4372	File:ETH-BIB-Fokker VIIb über Zürichberg, Greifensee-Inlandflüge-LBS MH01-006721.tif	99495922	6676	4962
4373	File:ETH-BIB-Fokker vor einem Hangar zwischen Alpen und Tunis-Nordafrikaflug 1932-LBS MH02-13-0032.tif	49444989	4961	3314
4374	File:ETH-BIB-Fokker vor einem Hangar zwischen Alpen und Tunis-Nordafrikaflug 1932-LBS MH02-13-0033.tif	49132633	4961	3292
4375	File:ETH-BIB-Fokker vor Hangar am Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1070.tif	54622599	4961	3663
4376	File:ETH-BIB-Fokker wird repariert-Tschadseeflug 1930-31-LBS MH02-08-0819.tif	53409925	4961	3581
4377	File:ETH-BIB-Fokker über Camp-Kilimanjaroflug 1929-30-LBS MH02-07-0324.tif	55976646	4961	3754
4378	File:ETH-BIB-Folkestone-Weitere-LBS MH02-43-0009.tif	49101001	4961	3291
4379	File:ETH-BIB-Folkestone-Weitere-LBS MH02-43-0010.tif	49099164	4961	3292
4380	File:ETH-BIB-Folkestone-Weitere-LBS MH02-51-0001.tif	47926758	4886	3265
4381	File:ETH-BIB-Folkestone-Weitere-LBS MH02-51-0002.tif	47889300	4886	3261
4382	File:ETH-BIB-Fontana, Schloss Tarasp-Inlandflüge-LBS MH01-004978.tif	87437069	6228	4673
4383	File:ETH-BIB-Foo, Riesetenpass, Graue Hörner v. W. aus 3600 m-Inlandflüge-LBS MH01-001363.tif	79474909	5991	4412
4384	File:ETH-BIB-Foopass, Calfeisental, Graue Hörner v. W. aus 3500 m-Inlandflüge-LBS MH01-001372.tif	79337694	5992	4405
4385	File:ETH-BIB-Forch mit Soldatendenkmal, Aesch aus 600 m-Inlandflüge-LBS MH01-004155.tif	70102537	5786	4030
4386	File:ETH-BIB-Forch, Aesch, Greifensee v. W.-Inlandflüge-LBS MH01-004156.tif	70008145	5785	4026
4387	File:ETH-BIB-Forch, Aesch, Pfannenstiel v. N. W. aus 600 m-Inlandflüge-LBS MH01-004154.tif	70327939	5790	4041
4388	File:ETH-BIB-Fornogletscher, Cima di Rosso, Berninagruppe v. W. aus 3600 m-Inlandflüge-LBS MH01-003762.tif	86913675	6499	4451
4389	File:ETH-BIB-Fornogletscher, Cima di Vazzeda, Cima di Rosso, Monte Sissone, Disgrazia v. N. W. aus 3300 m-Inlandflüge-LBS MH01-007829.tif	91106663	6405	4734
4390	File:ETH-BIB-Fornogletscher, Monte Sissone, Monte Disgrazia v. N. W. aus 3300 m-Inlandflüge-LBS MH01-008076.tif	91307010	6425	4729
4391	File:ETH-BIB-Fotograf macht Bild eines Kindes-Abessinienflug 1934-LBS MH02-22-0916.tif	49868295	4961	3342
4392	File:ETH-BIB-Fotograf macht Bild eines Kindes-Abessinienflug 1934-LBS MH02-22-0917.tif	49662889	4961	3329
4393	File:ETH-BIB-Fotograf mit Kamera-Abessinienflug 1934-LBS MH02-22-0666.tif	56632617	4228	4456
4394	File:ETH-BIB-Fotograf mit Kamera-Abessinienflug 1934-LBS MH02-22-0690.tif	56700898	4228	4461
4395	File:ETH-BIB-Fourcla Surlej, dahinter Piz Bernina und Piz Roseg-Inlandflüge-LBS MH01-007659.tif	80174122	6321	4221
4396	File:ETH-BIB-Fowlinsel, Pt. Fowl-Amsterdaminsel von Nord-Osten aus 1500 m Höhe-Spitzbergenflug 1923-LBS MH02-01-0033.tif	49790844	4961	3345
4397	File:ETH-BIB-Fowlinsel-Halbinsel Albert I-Däneninsel von Norden aus 1500 m Höhe-Spitzbergenflug 1923-LBS MH02-01-0030.tif	51204680	4961	3440
4398	File:ETH-BIB-Frachtverlad in die Fokker F.VII b-3m, CH-163 (HB-LBR) in Dübendorf-Inlandflüge-LBS MH05-30-01.tif	24665798	3508	2338
4399	File:ETH-BIB-Frachtverlad in die Fokker F.VII b-3m, CH-163 (HB-LBR) in Dübendorf-Inlandflüge-LBS MH05-30-02.tif	24405551	3508	2313
4400	File:ETH-BIB-Frachtverlad in die Fokker F.VII b-3m, CH-163 (HB-LBR) in Dübendorf-Inlandflüge-LBS MH05-30-03.tif	24697370	3508	2341
4401	File:ETH-BIB-Frankfurt am Main-Weitere-LBS MH02-46-0007.tif	48052877	4919	3249
4402	File:ETH-BIB-Frankfurt am Main-Weitere-LBS MH02-46-0008.tif	48087093	4919	3250
4403	File:ETH-BIB-Frankfurt am Main-Weitere-LBS MH02-46-0009.tif	48072305	4915	3251
4404	File:ETH-BIB-Frankreich, Dauphiné-Tschadseeflug 1930-31-LBS MH02-08-0034.tif	52767622	4961	3535
4405	File:ETH-BIB-Frankreich, Pézenas-Tschadseeflug 1930-31-LBS MH02-08-0104.tif	53171794	4961	3566
4406	File:ETH-BIB-Französische Flieger in Flugzeug am Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1083.tif	53500309	4961	3588
4407	File:ETH-BIB-Französische Flieger in ihrem Flugzeug am Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1079.tif	52874836	4934	3565
4408	File:ETH-BIB-Französische Flugzeuge am Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1080.tif	53178781	4961	3566
4409	File:ETH-BIB-Französische Kirche, Berlin-Weitere-LBS MH02-15-0010.tif	48859099	4961	3274
4410	File:ETH-BIB-Französische Militärflieger geben uns im Flug das Ehrengeleite in die unermessliche Weite der Sandflächen-Tschadseeflug 1930-31-LBS MH02-08-0387.tif	55240327	4961	3705
4411	File:ETH-BIB-Französische Militärflieger geben uns im Flug das Ehrengeleite in die unermessliche Weite der Sandflächen-Tschadseeflug 1930-31-LBS MH02-08-0388.tif	54212861	4960	3637
4412	File:ETH-BIB-Französische Militärflieger geben uns im Flug das Ehrengeleite in die unermessliche Weite der Sandflächen-Tschadseeflug 1930-31-LBS MH02-08-0389.tif	53530635	4961	3590
4413	File:ETH-BIB-Französische Militärflieger geben uns im Flug das Ehrengeleite in die unermessliche Weite der Sandflächen-Tschadseeflug 1930-31-LBS MH02-08-0390.tif	53608925	4961	3595
4414	File:ETH-BIB-Französische Militärflieger geben uns im Flug das Ehrengeleite in die unermessliche Weite der Sandflächen-Tschadseeflug 1930-31-LBS MH02-08-0414.tif	53945385	4961	3619
4415	File:ETH-BIB-Französische Militärflieger geben uns im Flug das Ehrengeleite in die unermessliche Weite der Sandflächen-Tschadseeflug 1930-31-LBS MH02-08-0416.tif	53884189	4960	3613
4416	File:ETH-BIB-Französischer Militärflieger über der Sandwüste im Flug-Tschadseeflug 1930-31-LBS MH02-08-0268.tif	54277248	4961	3641
4417	File:ETH-BIB-Französischer Militärflieger über der Sandwüste im Flug-Tschadseeflug 1930-31-LBS MH02-08-0269.tif	53600726	4961	3595
4418	File:ETH-BIB-Französischer Militärflieger über der Sandwüste im Flug-Tschadseeflug 1930-31-LBS MH02-08-0270.tif	53428719	4961	3585
4419	File:ETH-BIB-Französischer Militärflieger über der Sandwüste im Flug-Tschadseeflug 1930-31-LBS MH02-08-0271.tif	53830682	4961	3611
4420	File:ETH-BIB-Französischer und Deutscher Dom am Gendarmenmarkt, Berlin-Weitere-LBS MH02-15-0011.tif	48937450	4961	3277
4421	File:ETH-BIB-Französischer und Deutscher Dom am Gendarmenmarkt, Berlin-Weitere-LBS MH02-15-0012.tif	48877494	4961	3275
4422	File:ETH-BIB-Französisches Flugzeug am Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1078.tif	53013248	4961	3554
4423	File:ETH-BIB-Französisches Flugzeug am Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1081.tif	53513352	4961	3589
4424	File:ETH-BIB-Französisches Flugzeug am Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1082.tif	53016013	4961	3554
4425	File:ETH-BIB-Frau bei Bearbeitung von getrocknetem Fleisch-Abessinienflug 1934-LBS MH02-22-0744.tif	55604052	4174	4430
4426	File:ETH-BIB-Frau bei Bearbeitung von getrocknetem Fleisch-Abessinienflug 1934-LBS MH02-22-0745.tif	55550984	4183	4419
4427	File:ETH-BIB-Frau in Algerien-Nordafrikaflug 1932-LBS MH02-13-0139.tif	49476131	3320	4957
4428	File:ETH-BIB-Frau in Dorf im Arussiland-Abessinienflug 1934-LBS MH02-22-0544.tif	52727407	4961	3536
4429	File:ETH-BIB-Frau in Tracht in Jajce, Bosnien-Weitere-LBS MH02-48-0046.tif	45527107	3162	4787
4430	File:ETH-BIB-Frau L. Weigelt mit zwei Männern vor Fokker-Weitere-LBS MH02-17-0013.tif	48876554	4961	3275
4431	File:ETH-BIB-Frau L. Weigelt mit zwei Männern vor Fokker-Weitere-LBS MH02-17-0014.tif	48954710	4961	3282
4432	File:ETH-BIB-Frau L. Weigelt mit zwei Männern vor Fokker-Weitere-LBS MH02-17-0015.tif	48958484	4961	3282
4433	File:ETH-BIB-Frau mit einem Holzbündel auf dem Kopf-Tschadseeflug 1930-31-LBS MH02-08-0667.tif	53491993	4961	3586
4434	File:ETH-BIB-Frau mit einem Holzbündel auf dem Kopf-Tschadseeflug 1930-31-LBS MH02-08-0668.tif	53424593	4961	3583
4435	File:ETH-BIB-Frau mit Hund vor Hütte-Abessinienflug 1934-LBS MH02-22-0658.tif	56035535	4197	4445
4436	File:ETH-BIB-Frau sitzt in einem Dorf-Tschadseeflug 1930-31-LBS MH02-08-0537.tif	53181198	4961	3568
4437	File:ETH-BIB-Frau und eine Gruppe Kinder am Ufer des Guadalquivir, Sevilla-Nordafrikaflug 1932-LBS MH02-13-0506.tif	48596477	4927	3279
4438	File:ETH-BIB-Frau und Kind auf Landgut Cherkley Court, Leatherhead-Weitere-LBS MH02-42-0014.tif	48797869	4916	3300
4439	File:ETH-BIB-Frau und Kind auf Landgut Cherkley Court, Leatherhead-Weitere-LBS MH02-42-0015.tif	48795327	4917	3300
4440	File:ETH-BIB-Frau und Mann am Tisch-Nordafrikaflug 1932-LBS MH02-13-0473.tif	48546657	4924	3279
4441	File:ETH-BIB-Frau und Mann in Beni-Abbès-Nordafrikaflug 1932-LBS MH02-13-0205.tif	49093599	4959	3293
4442	File:ETH-BIB-Frau und Mann in Beni-Abbès-Nordafrikaflug 1932-LBS MH02-13-0207.tif	48944693	4956	3285
4443	File:ETH-BIB-Frau und Mann in Beni-Abbès-Nordafrikaflug 1932-LBS MH02-13-0209.tif	48861481	4948	3285
4444	File:ETH-BIB-Frau und Mann mit Hund in Beni-Abbès-Nordafrikaflug 1932-LBS MH02-13-0192.tif	48920784	4951	3285
4445	File:ETH-BIB-Frau und Mann mit Hund in Beni-Abbès-Nordafrikaflug 1932-LBS MH02-13-0193.tif	49044832	4955	3291
4446	File:ETH-BIB-Frau und zwei Männer-Tschadseeflug 1930-31-LBS MH02-08-0654.tif	53514381	4961	3588
4447	File:ETH-BIB-Frau vor einem Dorf-Tschadseeflug 1930-31-LBS MH02-08-0530.tif	53535856	4961	3590
4448	File:ETH-BIB-Fraubrunnen, Zauggenried aus 500 m-Inlandflüge-LBS MH01-004299.tif	91534343	6524	4669
4449	File:ETH-BIB-Frauen am Marktstand-Tschadseeflug 1930-31-LBS MH02-08-0664.tif	53504067	4961	3586
4450	File:ETH-BIB-Frauen beim Brunnen-Tschadseeflug 1930-31-LBS MH02-08-0659.tif	53446080	4958	3585
4451	File:ETH-BIB-Frauen in Tracht bei Jajce, Bosnien-Weitere-LBS MH02-48-0048.tif	45585387	4789	3166
4452	File:ETH-BIB-Frauen in Tracht bei Jajce, Bosnien-Weitere-LBS MH02-48-0050.tif	45538389	4785	3164
4453	File:ETH-BIB-Frauen in Tracht bei Jajce, Bosnien-Weitere-LBS MH02-48-0053.tif	45572979	4788	3165
4454	File:ETH-BIB-Frauen mit Kindern am Ufer des Niger-Tschadseeflug 1930-31-LBS MH02-08-0516-A.tif	53155283	4961	3565
4455	File:ETH-BIB-Frauen mit Körben auf dem Kopf im Gegenlicht-Tschadseeflug 1930-31-LBS MH02-08-0702.tif	53651493	4961	3598
4456	File:ETH-BIB-Frauen und Kinder in Afrika-Abessinienflug 1934-LBS MH02-22-0874.tif	66412981	4578	4828
4457	File:ETH-BIB-Frauen und Kinder in Afrika-Abessinienflug 1934-LBS MH02-22-0875.tif	65102325	4559	4753
4458	File:ETH-BIB-Frauen und Mädchen-Tschadseeflug 1930-31-LBS MH02-08-0649.tif	54183479	4961	3633
4459	File:ETH-BIB-Frauen vor einer Moschee in Oran-Nordafrikaflug 1932-LBS MH02-13-0164.tif	48709195	4961	3267
4460	File:ETH-BIB-Frauen, mit Kind, die sich von der Kamera abwenden-Tschadseeflug 1930-31-LBS MH02-08-0349.tif	53271517	4961	3572
4461	File:ETH-BIB-Frauenfeld aus 1400 m-Inlandflüge-LBS MH01-002531.tif	85169798	6443	4395
4462	File:ETH-BIB-Frauenfeld v. N. O. aus 300 m-Inlandflüge-LBS MH01-007909.tif	84239046	6588	4253
4463	File:ETH-BIB-Frauenfeld v. O. aus 500 m-Inlandflüge-LBS MH01-005728.tif	106210821	7013	5040
4464	File:ETH-BIB-Frauenfeld v. O. aus 800 m-Inlandflüge-LBS MH01-000648.tif	84323204	6446	4356
4465	File:ETH-BIB-Frauenfeld v. O. aus 800 m-Inlandflüge-LBS MH01-005717.tif	88206543	6386	4595
4466	File:ETH-BIB-Frauenfeld v. S. aus 200 m-Inlandflüge-LBS MH01-002606.tif	81050477	6296	4283
4467	File:ETH-BIB-Frauenfeld v. S. W. aus 100 m-Inlandflüge-LBS MH01-005886.tif	73327352	6014	4055
4468	File:ETH-BIB-Frauenfeld v. S. W. aus 100 m-Inlandflüge-LBS MH01-005887.tif	71774470	6106	3911
4469	File:ETH-BIB-Frauenfeld v. S. W. aus 300 m-Inlandflüge-LBS MH01-002607.tif	83040559	6314	4378
4470	File:ETH-BIB-Frauenfeld, Bahnhof, Kaserne aus 1400 m-Inlandflüge-LBS MH01-002532.tif	81456465	6221	4352
4471	File:ETH-BIB-Frauenfeld, Conserven Lenzburg Hero-Inlandflüge-LBS MH03-1216.tif	94334866	6915	4547
4472	File:ETH-BIB-Frauenfeld, Eisenwerk Frauenfeld AG-Inlandflüge-LBS MH03-0253.tif	98547744	6852	4788
4473	File:ETH-BIB-Frauenfeld, Hero Conserven Lenzburg-Inlandflüge-LBS MH03-0255.tif	96342300	6848	4684
4474	File:ETH-BIB-Frauenfeld, Hero Conserven Lenzburg-Inlandflüge-LBS MH03-0256.tif	98264941	6842	4781
4475	File:ETH-BIB-Frauenfeld, Hero Lenzburg-Inlandflüge-LBS MH03-1255.tif	85988224	6335	4518
4476	File:ETH-BIB-Frauenfeld, Kantonschulgebäude aus 100 m-Inlandflüge-LBS MH01-007908.tif	92443040	6412	4794
4477	File:ETH-BIB-Frauenfeld, Sigg AG-Inlandflüge-LBS MH03-0254.tif	97391331	6848	4735
4478	File:ETH-BIB-Frauenfeld, Stadtkirche aus 400 m-Inlandflüge-LBS MH01-000633.tif	84365832	6440	4359
4479	File:ETH-BIB-Frauenfeld, Walzmühle, ab 1917- Aluminiumwarenfabrik Ferdinand Sigg, Blick aus Nordwesten-Inlandflüge-LBS MH03-1826.tif	79465525	6176	4282
4480	File:ETH-BIB-Frauenfeld, Walzmühle, ab 1917- Aluminiumwarenfabrik Ferdinand Sigg-Inlandflüge-LBS MH03-1623.tif	72633851	6113	3954
4481	File:ETH-BIB-Frauenfeld, Weberei Altermatt & Cie. -?--Inlandflüge-LBS MH03-0257.tif	96904503	6853	4706
4482	File:ETH-BIB-Frauenfeld, Weberei Altermatt & Cie. -?--Inlandflüge-LBS MH03-0259.tif	96648941	6836	4705
4483	File:ETH-BIB-Frauenfeld, Weberei Altermatt & Cie.-Inlandflüge-LBS MH03-0258.tif	98455204	6848	4785
4484	File:ETH-BIB-Frauenfeld, westliches Quartier aus 200 m-Inlandflüge-LBS MH01-007910.tif	91409040	6246	4870
4485	File:ETH-BIB-Frauenfeld, westliches Quartier aus 300 m-Inlandflüge-LBS MH01-007911.tif	95232092	6500	4875
4486	File:ETH-BIB-Frauenfeld, Zentrum aus 100 m-Inlandflüge-LBS MH01-004170.tif	69144190	5791	3973
4487	File:ETH-BIB-Frauenfeld, Zentrum aus 400 m-Inlandflüge-LBS MH01-000634.tif	85298505	6470	4384
4488	File:ETH-BIB-Frauenfeld, Übersicht aus 2100 m-Inlandflüge-LBS MH01-002529.tif	87206675	6433	4508
4489	File:ETH-BIB-Fraueninsel, Chiemsee-Weitere-LBS MH02-37-0015.tif	49377915	4961	3312
4490	File:ETH-BIB-Frauenkirche, München-Weitere-LBS MH02-37-0006.tif	48907596	4961	3279
4491	File:ETH-BIB-Frauenkirche, München-Weitere-LBS MH02-37-0007.tif	48984992	4961	3285
4492	File:ETH-BIB-Frauenkirche, München-Weitere-LBS MH02-44-0035.tif	49206741	4961	3297
4493	File:ETH-BIB-Frauenkirche, München-Weitere-LBS MH02-44-0036.tif	49161049	4961	3294
4494	File:ETH-BIB-Frauenkirche, München-Weitere-LBS MH02-44-0037.tif	49228039	4961	3298
4495	File:ETH-BIB-Freiburg = Fribourg v. S. aus 500 m-Inlandflüge-LBS MH01-000710.tif	83812406	6211	4488
4496	File:ETH-BIB-Freiburg, Altstadt-Inlandflüge-LBS MH01-000714.tif	88653337	6590	4477
4497	File:ETH-BIB-Freiburg, Brauerei Cardinal-Inlandflüge-LBS MH03-0265.tif	97607735	6905	4705
4498	File:ETH-BIB-Freiburg, Brauerei Cardinal-Inlandflüge-LBS MH03-0266.tif	98745087	6803	4833
4499	File:ETH-BIB-Freiburg, Brauerei Cardinal-Inlandflüge-LBS MH03-0267.tif	98205048	6788	4817
4500	File:ETH-BIB-Freiburg, Brauerei Cardinal-Inlandflüge-LBS MH03-0268.tif	99128396	6819	4839
4501	File:ETH-BIB-Freiburg, Brauerei Cardinal-Inlandflüge-LBS MH03-0269.tif	105274691	6808	5149
4502	File:ETH-BIB-Freiburg, Brauerei Cardinal-Inlandflüge-LBS MH03-0271.tif	97065726	6911	4675
4503	File:ETH-BIB-Freiburg, Brauerei Cardinal-Inlandflüge-LBS MH03-0272.tif	92632824	6555	4703
4504	File:ETH-BIB-Freiburg, Brauerei Cardinal-Inlandflüge-LBS MH03-0273.tif	97655382	6904	4709
